fundingTime,fundingRate
2023-05-22,2.6663333333333333e-05
2023-05-23,0.0001
2023-05-24,5.476333333333333e-05
2023-05-25,8.606666666666667e-05
2023-05-26,8.178666666666667e-05
2023-05-27,7.690666666666667e-05
2023-05-28,9.96e-05
2023-05-29,0.0001
2023-05-30,6.361333333333334e-05
2023-05-31,5.024333333333334e-05
2023-06-01,7.245666666666667e-05
2023-06-02,7.994e-05
2023-06-03,7.662e-05
2023-06-04,8.283333333333335e-05
2023-06-05,9.131333333333332e-05
2023-06-06,-1.9719999999999998e-05
2023-06-07,8.001666666666667e-05
2023-06-08,4.201666666666667e-05
2023-06-09,6.302666666666667e-05
2023-06-10,4.9909999999999995e-05
2023-06-11,4.5239999999999994e-05
2023-06-12,5.116333333333333e-05
2023-06-13,7.561e-05
2023-06-14,2.9383333333333334e-05
2023-06-15,3.205e-05
2023-06-16,1.6626666666666664e-05
2023-06-17,9.137e-05
2023-06-18,6.214666666666667e-05
2023-06-19,5.7090000000000004e-05
2023-06-20,4.35e-06
2023-06-21,6.282e-05
2023-06-22,9.745333333333334e-05
2023-06-23,0.0001
2023-06-24,0.0001
2023-06-25,0.0001
2023-06-26,0.0001
2023-06-27,0.0001
2023-06-28,7.966666666666667e-05
2023-06-29,8.624666666666668e-05
2023-06-30,0.0001
2023-07-01,0.0001
2023-07-02,0.0001
2023-07-03,0.0001
2023-07-04,0.0001
2023-07-05,0.0001
2023-07-06,6.404e-05
2023-07-07,1.4203333333333332e-05
2023-07-08,2.6913333333333335e-05
2023-07-09,6.227e-05
2023-07-10,1.8876666666666665e-05
2023-07-11,6.743e-05
2023-07-12,6.0566666666666664e-05
2023-07-13,1.838e-05
2023-07-14,0.0001
2023-07-15,-4.406666666666667e-06
2023-07-16,4.782666666666667e-05
2023-07-17,5.1080000000000006e-05
2023-07-18,6.0860000000000003e-05
2023-07-19,7.638000000000001e-05
2023-07-20,5.952e-05
2023-07-21,2.457e-05
2023-07-22,1.1053333333333333e-05
2023-07-23,7.426666666666666e-05
2023-07-24,8.112666666666668e-05
2023-07-25,8.026666666666666e-05
2023-07-26,8.406333333333333e-05
2023-07-27,3.2806666666666665e-05
2023-07-28,7.016e-05
2023-07-29,7.365666666666667e-05
2023-07-30,6.022666666666667e-05
2023-07-31,5.99e-05
2023-08-01,7.689333333333333e-05
2023-08-02,0.0001
2023-08-03,0.0001
2023-08-04,9.372e-05
2023-08-05,8.060333333333333e-05
2023-08-06,0.0001
2023-08-07,9.223e-05
2023-08-08,8.360000000000001e-05
2023-08-09,8.838e-05
2023-08-10,9.425666666666667e-05
2023-08-11,9.041000000000001e-05
2023-08-12,9.768333333333333e-05
2023-08-13,8.212333333333333e-05
2023-08-14,0.0001
2023-08-15,0.0001
2023-08-16,0.0001
2023-08-17,0.0001
2023-08-18,5.04e-05
2023-08-19,-1.9606666666666666e-05
2023-08-20,-2.542e-05
2023-08-21,-1.2e-05
2023-08-22,2.706666666666667e-06
2023-08-23,9.886666666666666e-06
2023-08-24,1.528e-05
2023-08-25,2.4536666666666665e-05
2023-08-26,3.75e-05
2023-08-27,1.7690000000000002e-05
2023-08-28,2.851e-05
2023-08-29,-2.1136666666666664e-05
2023-08-30,4.847666666666666e-05
2023-08-31,5.9576666666666675e-05
2023-09-01,4.935e-05
2023-09-02,1.639e-05
2023-09-03,2.6546666666666668e-05
2023-09-04,1.0333333333333333e-05
2023-09-05,1.798e-05
2023-09-06,3.6966666666666667e-06
2023-09-07,4.879e-05
2023-09-08,-9.013333333333332e-06
2023-09-09,-1.337e-05
2023-09-10,1.9433333333333332e-05
2023-09-11,1.1203333333333333e-05
2023-09-12,1.551e-05
2023-09-13,2.2336666666666666e-05
2023-09-14,-2.863333333333335e-06
2023-09-15,1.3863333333333333e-05
2023-09-16,-2.9540000000000002e-05
2023-09-17,8.96e-06
2023-09-18,-2.2343333333333333e-05
2023-09-19,-4.2000000000000004e-06
2023-09-20,-2.460666666666667e-05
2023-09-21,3.901e-05
2023-09-22,1.0359999999999997e-05
2023-09-23,2.8136666666666668e-05
2023-09-24,2.0719999999999995e-05
2023-09-25,4.0323333333333334e-05
2023-09-26,1.6699999999999982e-06
2023-09-27,5.1319999999999997e-05
2023-09-28,-1.8796666666666666e-05
2023-09-29,-1.995e-05
2023-09-30,1.344e-05
2023-10-01,-8.623333333333333e-06
2023-10-02,1.694e-05
2023-10-03,2.7796666666666668e-05
2023-10-04,3.124666666666667e-05
2023-10-05,-3.459e-05
2023-10-06,-9.396666666666666e-06
2023-10-07,2.3520000000000002e-05
2023-10-08,2.1503333333333335e-05
2023-10-09,5.115e-05
2023-10-10,4.263666666666667e-05
2023-10-11,6.855666666666667e-05
2023-10-12,6.655e-05
2023-10-13,2.2196666666666667e-05
2023-10-14,1.5906666666666665e-05
2023-10-15,1.669e-05
2023-10-16,3.394333333333334e-05
2023-10-17,-2.0466666666666673e-06
2023-10-18,-9.716666666666666e-06
2023-10-19,-4.2193333333333335e-05
2023-10-20,-1.5490000000000002e-05
2023-10-21,2.872e-05
2023-10-22,2.7536666666666667e-05
2023-10-23,6.162666666666666e-05
2023-10-24,0.0001
2023-10-25,0.0001
2023-10-26,0.0001
2023-10-27,0.0001
2023-10-28,0.0001
2023-10-29,0.0001
2023-10-30,0.0001
2023-10-31,0.0001
2023-11-01,0.0001
2023-11-02,0.0001
2023-11-03,0.0001
2023-11-04,0.0001
2023-11-05,0.0001
2023-11-06,0.0001
2023-11-07,0.0001
2023-11-08,0.0001
2023-11-09,0.00013342333333333332
2023-11-10,0.00010560666666666666
2023-11-11,0.00013751666666666666
2023-11-12,0.00022046000000000001
2023-11-13,0.00021284000000000003
2023-11-14,0.00016076
2023-11-15,0.0001
2023-11-16,0.00012404333333333335
2023-11-17,0.0001
2023-11-18,0.0001
2023-11-19,0.0001
2023-11-20,0.0001
2023-11-21,0.0001
2023-11-22,0.0001
2023-11-23,0.0001
2023-11-24,0.0001
2023-11-25,0.0001
2023-11-26,0.0001
2023-11-27,0.0001
2023-11-28,0.0001
2023-11-29,0.0001
2023-11-30,0.0001
2023-12-01,0.0001
2023-12-02,8.488e-05
2023-12-03,0.0001
2023-12-04,0.0001
2023-12-05,0.0001
2023-12-06,0.0001
2023-12-07,0.0001
2023-12-08,0.00017843333333333335
2023-12-09,0.00019618333333333332
2023-12-10,0.00021676666666666669
2023-12-11,0.00011576666666666668
2023-12-12,0.0001
2023-12-13,0.00011557333333333333
2023-12-14,0.0001
2023-12-15,0.0001
2023-12-16,0.0001
2023-12-17,0.0001
2023-12-18,0.00012988666666666668
2023-12-19,0.0001
2023-12-20,0.00014714333333333332
2023-12-21,0.0002843566666666667
2023-12-22,0.0002614233333333333
2023-12-23,0.00013783666666666668
2023-12-24,0.00016839666666666666
2023-12-25,0.00019302666666666667
2023-12-26,0.0003223566666666667
2023-12-27,0.00032622333333333337
2023-12-28,0.00033684
2023-12-29,0.0005072133333333333
2023-12-30,0.0003815166666666667
2023-12-31,0.0003200833333333333
2024-01-01,0.00032741
2024-01-02,0.00051585
2024-01-03,0.00016094000000000001
2024-01-04,0.0001
2024-01-05,0.0001
2024-01-06,0.0001
2024-01-07,0.0001
2024-01-08,0.0001
2024-01-09,0.0001
2024-01-10,0.0001
2024-01-11,0.0001
2024-01-12,0.0001
2024-01-13,0.0001
2024-01-14,0.0001
2024-01-15,0.0001
2024-01-16,0.0001
2024-01-17,0.0001
2024-01-18,0.0001
2024-01-19,0.0001
2024-01-20,0.0001
2024-01-21,0.0001
2024-01-22,0.0001
2024-01-23,0.0001
2024-01-24,0.0001
2024-01-25,0.0001
2024-01-26,0.0001
2024-01-27,9.088666666666666e-05
2024-01-28,8.241666666666667e-05
2024-01-29,9.714000000000001e-05
2024-01-30,8.213666666666667e-05
2024-01-31,7.384666666666667e-05
2024-02-01,0.0001
2024-02-02,0.0001
2024-02-03,8.232333333333334e-05
2024-02-04,9.051000000000001e-05
2024-02-05,0.0001
2024-02-06,8.907666666666668e-05
2024-02-07,7.068666666666666e-05
2024-02-08,6.375e-05
2024-02-09,7.653666666666667e-05
2024-02-10,9.347000000000001e-05
2024-02-11,0.0001
2024-02-12,0.0001
2024-02-13,0.0001
2024-02-14,0.00010761
2024-02-15,0.0001
2024-02-16,0.0001
2024-02-17,0.00012013666666666667
2024-02-18,0.00016546666666666669
2024-02-19,0.00018661666666666666
2024-02-20,0.00013877333333333331
2024-02-21,0.00010414
2024-02-22,0.00012012333333333334
2024-02-23,0.00010996999999999999
2024-02-24,0.0001
2024-02-25,0.00013837333333333333
2024-02-26,0.00025185
2024-02-27,0.00042916000000000004
2024-02-28,0.0003464966666666667
2024-02-29,0.0006748633333333332
2024-03-01,0.0005471866666666667
2024-03-02,0.0004899866666666667
2024-03-03,0.00044618
2024-03-04,0.0005517466666666667
2024-03-05,0.00073359
2024-03-06,0.00039836666666666663
2024-03-07,0.0004183733333333333
2024-03-08,0.00047076333333333334
2024-03-09,0.0002560733333333333
2024-03-10,0.0004964666666666667
2024-03-11,0.0006010433333333334
2024-03-12,0.0004590166666666667
2024-03-13,0.00047682
2024-03-14,0.0003380133333333333
2024-03-15,0.00022716333333333333
2024-03-16,0.00018004999999999999
2024-03-17,0.00018563
2024-03-18,0.00025990999999999997
2024-03-19,0.00026668666666666667
2024-03-20,0.00014745
2024-03-21,0.00016405666666666666
2024-03-22,0.00012754666666666667
2024-03-23,0.00010268666666666668
2024-03-24,0.00013617
2024-03-25,0.00023562666666666668
2024-03-26,0.00022358333333333334
2024-03-27,0.00033979666666666665
2024-03-28,0.00027841333333333335
2024-03-29,0.0002462533333333333
2024-03-30,0.0002875033333333333
2024-03-31,0.0003751366666666666
2024-04-01,0.00043706999999999996
2024-04-02,0.00012460666666666667
2024-04-03,0.0001
2024-04-04,0.0001
2024-04-05,0.0001
2024-04-06,0.0001
2024-04-07,0.0001
2024-04-08,0.00018396333333333333
2024-04-09,0.00020192999999999999
2024-04-10,0.00011462000000000001
2024-04-11,0.00017964999999999998
2024-04-12,0.00016367333333333332
2024-04-13,0.0001
2024-04-14,0.0001
2024-04-15,7.253e-05
2024-04-16,6.330333333333333e-05
2024-04-17,5.494333333333333e-05
2024-04-18,3.195e-05
2024-04-19,3.133666666666667e-05
2024-04-20,4.479333333333333e-05
2024-04-21,3.1213333333333335e-05
2024-04-22,2.6013333333333334e-05
2024-04-23,9.736666666666668e-06
2024-04-24,4.587333333333333e-05
2024-04-25,4.076333333333333e-05
2024-04-26,2.652e-05
2024-04-27,6.768e-05
2024-04-28,5.6900000000000014e-06
2024-04-29,4.948e-05
2024-04-30,9.631333333333333e-05
2024-05-01,9.616000000000001e-05
2024-05-02,4.2266666666666666e-05
2024-05-03,9.259999999999998e-06
2024-05-04,5.474333333333334e-05
2024-05-05,3.815333333333334e-05
2024-05-06,2.439e-05
2024-05-07,5.5576666666666666e-05
2024-05-08,6.578666666666666e-05
2024-05-09,5.405333333333333e-05
2024-05-10,4.8710000000000006e-05
2024-05-11,5.9063333333333334e-05
2024-05-12,5.144666666666666e-05
2024-05-13,9.206666666666666e-05
2024-05-14,8.086e-05
2024-05-15,3.996e-05
2024-05-16,3.598e-05
2024-05-17,1.7213333333333333e-05
2024-05-18,2.6159999999999997e-05
2024-05-19,4.4426666666666666e-05
2024-05-20,3.5459999999999996e-05
2024-05-21,0.00010172333333333334
2024-05-22,0.00011919666666666666
2024-05-23,0.0001
2024-05-24,0.0001
2024-05-25,0.0001
2024-05-26,0.0001
2024-05-27,0.0001
2024-05-28,0.0001
2024-05-29,0.00010852666666666667
2024-05-30,0.0001
2024-05-31,0.00014599
