Open time,Open,High,Low,Close,Volume
2023-06-13 19:15:00,25883.4,25921.1,25855.4,25860.7,2120.764
2023-06-13 19:30:00,25860.7,25895.1,25855.9,25874.5,1293.284
2023-06-13 19:45:00,25874.4,25894.4,25855.6,25891.2,1130.98
2023-06-13 20:00:00,25891.2,25891.2,25832.8,25841.0,1994.146
2023-06-13 20:15:00,25841.0,25856.1,25832.4,25843.3,1195.775
2023-06-13 20:30:00,25843.2,25949.7,25808.1,25840.0,5853.402
2023-06-13 20:45:00,25840.0,25898.9,25823.9,25835.9,2808.481
2023-06-13 21:00:00,25835.8,25856.8,25831.8,25843.7,1141.797
2023-06-13 21:15:00,25843.7,25846.6,25807.0,25840.8,1489.503
2023-06-13 21:30:00,25840.7,25840.8,25802.0,25840.8,1213.186
2023-06-13 21:45:00,25840.7,25872.9,25832.2,25833.2,1468.977
2023-06-13 22:00:00,25833.3,25851.1,25821.0,25824.3,1049.7
2023-06-13 22:15:00,25824.3,25832.0,25790.6,25799.2,1502.311
2023-06-13 22:30:00,25799.1,25829.6,25795.2,25814.1,888.752
2023-06-13 22:45:00,25814.0,25845.4,25813.2,25829.0,1161.548
2023-06-13 23:00:00,25829.1,25879.5,25827.9,25866.8,1924.531
2023-06-13 23:15:00,25866.7,25868.4,25847.4,25858.7,956.344
2023-06-13 23:30:00,25858.7,25858.9,25848.3,25858.8,585.455
2023-06-13 23:45:00,25858.9,25924.6,25853.1,25918.0,3384.96
2023-06-14 00:00:00,25918.0,25956.9,25911.7,25943.2,3478.451
2023-06-14 00:15:00,25943.2,25969.6,25897.6,25933.2,2925.355
2023-06-14 00:30:00,25933.3,26021.5,25931.1,25994.7,3624.855
2023-06-14 00:45:00,25994.6,26000.0,25954.0,25978.2,2837.175
2023-06-14 01:00:00,25978.1,25982.9,25944.2,25959.7,1856.565
2023-06-14 01:15:00,25959.7,26008.0,25952.2,25959.1,1787.422
2023-06-14 01:30:00,25959.0,25971.4,25942.8,25965.7,1096.968
2023-06-14 01:45:00,25965.7,26041.8,25964.7,26034.9,4096.642
2023-06-14 02:00:00,26034.9,26045.8,26000.0,26024.1,2348.827
2023-06-14 02:15:00,26024.1,26024.1,26002.5,26017.2,882.57
2023-06-14 02:30:00,26017.2,26034.9,26003.0,26005.2,1000.725
2023-06-14 02:45:00,26005.1,26022.0,26005.1,26015.0,928.338
2023-06-14 03:00:00,26015.0,26022.6,25958.9,25979.4,2298.396
2023-06-14 03:15:00,25979.5,25989.6,25967.3,25978.1,1354.105
2023-06-14 03:30:00,25978.1,25984.6,25953.5,25968.1,1321.723
2023-06-14 03:45:00,25968.1,25981.2,25952.8,25970.7,1430.911
2023-06-14 04:00:00,25970.7,25992.3,25953.6,25973.2,1703.458
2023-06-14 04:15:00,25973.2,25993.3,25969.4,25984.3,1148.873
2023-06-14 04:30:00,25984.3,25996.4,25969.7,25970.1,1059.081
2023-06-14 04:45:00,25970.2,25976.0,25952.1,25965.5,943.653
2023-06-14 05:00:00,25965.5,25975.3,25956.6,25974.9,621.452
2023-06-14 05:15:00,25974.9,25974.9,25950.0,25951.9,852.32
2023-06-14 05:30:00,25951.9,25953.2,25866.3,25875.6,4889.433
2023-06-14 05:45:00,25875.6,25893.3,25820.0,25833.2,5187.506
2023-06-14 06:00:00,25833.2,25873.0,25825.1,25868.0,2209.417
2023-06-14 06:15:00,25868.1,25880.7,25861.2,25873.7,1384.491
2023-06-14 06:30:00,25873.7,25916.5,25866.1,25889.5,1952.507
2023-06-14 06:45:00,25889.6,25889.6,25865.2,25879.1,1074.224
2023-06-14 07:00:00,25879.1,25911.1,25873.9,25898.0,2113.441
2023-06-14 07:15:00,25898.0,25902.1,25863.6,25865.8,2035.329
2023-06-14 07:30:00,25865.8,25879.8,25860.0,25860.3,1565.435
2023-06-14 07:45:00,25860.2,25888.4,25860.2,25884.1,1375.756
2023-06-14 08:00:00,25884.1,25906.6,25873.7,25875.6,1472.62
2023-06-14 08:15:00,25875.6,25910.0,25872.5,25908.6,1248.358
2023-06-14 08:30:00,25908.6,25937.5,25897.8,25909.2,2998.769
2023-06-14 08:45:00,25909.2,25922.0,25905.0,25916.3,1076.584
2023-06-14 09:00:00,25916.3,25919.9,25900.6,25900.7,954.956
2023-06-14 09:15:00,25900.7,25920.0,25898.0,25920.0,1018.314
2023-06-14 09:30:00,25920.0,25969.1,25917.6,25967.6,3024.563
2023-06-14 09:45:00,25967.6,25983.1,25948.8,25972.1,3089.073
2023-06-14 10:00:00,25972.1,25977.3,25964.2,25974.1,1131.388
2023-06-14 10:15:00,25974.2,25974.2,25937.5,25959.0,2064.421
2023-06-14 10:30:00,25959.0,25963.9,25921.5,25949.4,1797.355
2023-06-14 10:45:00,25949.4,25956.1,25937.6,25945.1,866.931
2023-06-14 11:00:00,25945.2,25950.0,25935.5,25949.2,774.724
2023-06-14 11:15:00,25949.1,25973.9,25947.0,25969.9,1509.912
2023-06-14 11:30:00,25970.0,26022.0,25937.9,25951.7,4719.721
2023-06-14 11:45:00,25951.6,25970.6,25951.6,25967.2,1213.024
2023-06-14 12:00:00,25967.3,25972.3,25947.4,25952.1,1122.43
2023-06-14 12:15:00,25952.1,26019.8,25952.0,26000.2,3040.88
2023-06-14 12:30:00,26000.2,26020.0,25951.1,25996.8,4256.527
2023-06-14 12:45:00,25996.7,26077.0,25978.1,26006.8,5173.759
2023-06-14 13:00:00,26006.9,26017.9,25980.3,25981.8,2357.782
2023-06-14 13:15:00,25981.8,25982.0,25958.1,25979.8,2370.82
2023-06-14 13:30:00,25979.8,25989.2,25915.6,25965.9,5333.968
2023-06-14 13:45:00,25965.9,25995.9,25945.0,25981.5,2745.939
2023-06-14 14:00:00,25981.5,26006.4,25956.3,25996.1,2106.601
2023-06-14 14:15:00,25996.1,26013.0,25960.3,25971.7,2410.037
2023-06-14 14:30:00,25971.8,26022.2,25956.8,25995.1,2024.534
2023-06-14 14:45:00,25995.2,26008.4,25981.3,25990.2,1588.01
2023-06-14 15:00:00,25990.2,26013.5,25979.5,25989.2,1435.273
2023-06-14 15:15:00,25989.2,26000.0,25953.6,25968.5,1509.359
2023-06-14 15:30:00,25968.4,25980.6,25953.6,25960.0,1321.307
2023-06-14 15:45:00,25960.0,25979.1,25932.9,25976.4,2783.557
2023-06-14 16:00:00,25976.4,26007.0,25952.9,25990.6,1876.468
2023-06-14 16:15:00,25990.7,25995.9,25959.5,25971.1,1118.617
2023-06-14 16:30:00,25971.1,25994.5,25958.3,25964.5,1194.21
2023-06-14 16:45:00,25964.6,25974.3,25950.0,25955.8,1078.289
2023-06-14 17:00:00,25955.9,25988.6,25926.0,25931.5,3110.608
2023-06-14 17:15:00,25931.5,25945.8,25870.0,25934.1,5900.067
2023-06-14 17:30:00,25934.2,25992.2,25912.2,25957.8,3388.088
2023-06-14 17:45:00,25957.8,26040.0,25942.3,26017.9,6687.764
2023-06-14 18:00:00,26018.0,26099.3,25750.0,25866.8,37182.508
2023-06-14 18:15:00,25866.9,25888.0,25800.0,25871.9,6907.166
2023-06-14 18:30:00,25871.9,25977.5,25846.6,25963.0,12057.982
2023-06-14 18:45:00,25963.1,25998.0,25900.0,25905.1,7120.217
2023-06-14 19:00:00,25905.0,25970.4,25900.0,25906.5,3701.645
2023-06-14 19:15:00,25906.5,25930.7,25820.1,25890.0,6992.923
2023-06-14 19:30:00,25890.0,25915.0,25841.0,25872.4,3448.016
2023-06-14 19:45:00,25872.5,25891.4,25841.4,25860.5,3239.129
2023-06-14 20:00:00,25860.5,25872.9,25360.0,25574.3,40643.515
2023-06-14 20:15:00,25574.4,25577.3,25450.0,25527.0,10599.756
2023-06-14 20:30:00,25526.9,25528.7,25000.0,25244.6,47388.381
2023-06-14 20:45:00,25244.6,25249.2,24796.8,24920.1,46848.106
2023-06-14 21:00:00,24920.1,25139.6,24800.0,25098.0,22941.805
2023-06-14 21:15:00,25098.0,25179.1,25016.6,25069.7,11951.631
2023-06-14 21:30:00,25069.7,25120.0,25037.2,25068.1,4706.471
2023-06-14 21:45:00,25068.0,25141.1,25017.2,25104.8,4938.867
2023-06-14 22:00:00,25104.8,25106.1,25050.0,25079.4,3833.74
2023-06-14 22:15:00,25079.3,25095.7,25034.9,25049.5,3825.555
2023-06-14 22:30:00,25049.5,25065.0,24930.0,25019.7,9634.318
2023-06-14 22:45:00,25019.7,25040.5,24971.0,25020.0,4265.11
2023-06-14 23:00:00,25020.1,25040.0,24954.1,25016.1,4570.26
2023-06-14 23:15:00,25016.0,25092.9,25008.2,25063.8,4497.242
2023-06-14 23:30:00,25063.8,25104.9,25051.6,25095.2,2393.211
2023-06-14 23:45:00,25095.3,25128.0,25085.0,25115.9,2713.037
2023-06-15 00:00:00,25115.9,25117.9,25071.0,25115.7,3533.329
2023-06-15 00:15:00,25115.7,25137.0,25092.1,25123.1,2966.69
2023-06-15 00:30:00,25123.2,25179.4,25116.0,25138.1,3224.024
2023-06-15 00:45:00,25138.2,25198.8,25118.1,25193.5,4292.88
2023-06-15 01:00:00,25193.5,25195.2,25163.7,25177.4,1872.707
2023-06-15 01:15:00,25177.4,25177.4,25083.8,25106.0,4958.601
2023-06-15 01:30:00,25106.1,25123.9,25052.0,25055.2,3910.676
2023-06-15 01:45:00,25055.2,25084.3,25015.2,25053.7,4202.748
2023-06-15 02:00:00,25053.7,25079.7,25038.8,25075.3,2323.898
2023-06-15 02:15:00,25075.2,25124.7,25063.0,25103.0,2429.931
2023-06-15 02:30:00,25103.0,25106.2,25084.0,25095.6,1143.879
2023-06-15 02:45:00,25095.7,25103.6,25066.1,25071.8,1504.177
2023-06-15 03:00:00,25071.7,25077.8,25040.0,25053.4,2130.819
2023-06-15 03:15:00,25053.3,25055.6,25045.8,25050.1,843.973
2023-06-15 03:30:00,25050.1,25085.7,25050.0,25065.4,1303.249
2023-06-15 03:45:00,25065.5,25079.2,25050.7,25054.8,1117.807
2023-06-15 04:00:00,25054.8,25054.8,25000.0,25015.4,3866.412
2023-06-15 04:15:00,25015.4,25023.6,24970.9,24996.9,3797.175
2023-06-15 04:30:00,24996.9,25039.6,24964.0,25013.8,2707.51
2023-06-15 04:45:00,25013.9,25054.8,25006.7,25015.9,2053.28
2023-06-15 05:00:00,25015.9,25041.3,25000.6,25037.3,1960.793
2023-06-15 05:15:00,25037.3,25044.5,24950.0,25028.9,5523.793
2023-06-15 05:30:00,25028.8,25040.1,24961.7,24973.7,3281.99
2023-06-15 05:45:00,24973.6,25030.0,24915.9,25019.0,5955.592
2023-06-15 06:00:00,25019.1,25062.7,24971.3,25062.7,5026.281
2023-06-15 06:15:00,25062.7,25063.4,24948.0,24993.6,3611.615
2023-06-15 06:30:00,24993.6,24993.7,24928.8,24953.9,4282.795
2023-06-15 06:45:00,24953.9,24979.0,24889.5,24917.5,5899.544
2023-06-15 07:00:00,24917.4,24954.8,24856.0,24950.7,10227.358
2023-06-15 07:15:00,24950.8,24990.0,24931.2,24941.0,4229.119
2023-06-15 07:30:00,24941.0,24982.9,24933.0,24982.8,2531.801
2023-06-15 07:45:00,24982.9,24996.4,24959.0,24974.6,2319.398
2023-06-15 08:00:00,24974.6,25014.0,24950.0,25010.3,3257.464
2023-06-15 08:15:00,25010.2,25026.0,24985.8,25025.1,2389.173
2023-06-15 08:30:00,25025.1,25036.9,25011.9,25012.0,2897.849
2023-06-15 08:45:00,25011.9,25013.3,24941.7,24958.1,4402.622
2023-06-15 09:00:00,24958.1,24989.8,24950.4,24985.6,2479.793
2023-06-15 09:15:00,24985.6,24996.2,24915.1,24936.6,3794.734
2023-06-15 09:30:00,24936.6,24958.9,24890.1,24951.4,4494.319
2023-06-15 09:45:00,24951.5,24970.2,24931.8,24936.0,2531.248
2023-06-15 10:00:00,24936.0,24962.2,24935.9,24956.0,1755.73
2023-06-15 10:15:00,24956.1,24967.7,24926.2,24946.8,1685.226
2023-06-15 10:30:00,24946.7,24949.2,24880.0,24882.7,4690.505
2023-06-15 10:45:00,24882.7,24923.8,24857.5,24911.5,4721.423
2023-06-15 11:00:00,24911.6,24917.9,24879.8,24882.4,2403.179
2023-06-15 11:15:00,24882.4,24947.6,24777.0,24903.1,14041.43
2023-06-15 11:30:00,24903.0,25024.0,24903.0,25002.6,8737.381
2023-06-15 11:45:00,25002.5,25042.5,24987.9,25007.0,4354.712
2023-06-15 12:00:00,25007.0,25028.1,24955.0,24968.6,5128.264
2023-06-15 12:15:00,24968.6,24994.2,24923.8,24955.9,3892.055
2023-06-15 12:30:00,24955.9,24998.1,24910.9,24935.9,6006.905
2023-06-15 12:45:00,24936.0,24960.0,24922.9,24944.5,2000.646
2023-06-15 13:00:00,24944.4,25024.4,24925.8,24973.7,6068.31
2023-06-15 13:15:00,24973.7,25075.7,24973.6,25057.2,8736.377
2023-06-15 13:30:00,25057.2,25089.0,25036.0,25080.9,7168.426
2023-06-15 13:45:00,25080.8,25100.0,25038.0,25045.0,5441.464
2023-06-15 14:00:00,25044.9,25070.0,25005.0,25067.7,4946.763
2023-06-15 14:15:00,25067.8,25070.0,25025.4,25040.0,2255.717
2023-06-15 14:30:00,25039.9,25066.7,25011.5,25048.0,2575.21
2023-06-15 14:45:00,25048.1,25056.3,24977.0,25004.4,3674.925
2023-06-15 15:00:00,25004.4,25026.8,24972.9,24997.0,3576.884
2023-06-15 15:15:00,24997.1,25022.1,24972.5,24975.2,2574.823
2023-06-15 15:30:00,24975.2,25005.4,24960.0,24975.9,3172.345
2023-06-15 15:45:00,24976.0,24983.0,24940.1,24948.4,3071.609
2023-06-15 16:00:00,24948.4,24970.5,24918.2,24940.0,3852.684
2023-06-15 16:15:00,24940.0,24996.2,24940.0,24993.8,2428.895
2023-06-15 16:30:00,24993.8,25009.0,24980.0,24993.7,1832.991
2023-06-15 16:45:00,24993.7,24996.2,24946.1,24991.1,2393.344
2023-06-15 17:00:00,24991.1,25017.9,24954.2,24993.6,3847.234
2023-06-15 17:15:00,24993.7,25020.4,24986.1,25010.5,2712.212
2023-06-15 17:30:00,25010.5,25057.0,24976.0,25047.1,4322.635
2023-06-15 17:45:00,25047.1,25161.7,25047.0,25135.0,8021.623
2023-06-15 18:00:00,25135.0,25180.0,25081.1,25116.2,9029.976
2023-06-15 18:15:00,25116.3,25167.7,25110.2,25147.6,4407.611
2023-06-15 18:30:00,25147.7,25200.0,25147.6,25164.9,4876.218
2023-06-15 18:45:00,25165.0,25386.0,25157.3,25383.3,21067.816
2023-06-15 19:00:00,25383.4,25516.4,25334.4,25483.0,23614.995
2023-06-15 19:15:00,25482.9,25492.5,25370.0,25435.8,9788.489
2023-06-15 19:30:00,25435.9,25460.5,25390.0,25411.7,4919.702
2023-06-15 19:45:00,25411.6,25451.3,25370.0,25443.0,5739.529
2023-06-15 20:00:00,25443.1,25487.0,25400.6,25404.2,7150.196
2023-06-15 20:15:00,25404.2,25410.0,25215.0,25224.8,12191.213
2023-06-15 20:30:00,25224.8,25362.6,25205.0,25322.7,9667.221
2023-06-15 20:45:00,25322.8,25600.0,25314.5,25556.7,14478.133
2023-06-15 21:00:00,25556.7,25677.6,25500.0,25645.0,17665.165
2023-06-15 21:15:00,25645.0,25734.9,25594.4,25670.0,12716.859
2023-06-15 21:30:00,25670.1,25750.0,25596.2,25614.3,9112.679
2023-06-15 21:45:00,25614.4,25647.2,25552.6,25558.0,5484.419
2023-06-15 22:00:00,25558.0,25575.9,25542.4,25558.5,3580.94
2023-06-15 22:15:00,25558.5,25594.4,25533.6,25582.6,3444.25
2023-06-15 22:30:00,25582.6,25644.0,25545.2,25633.6,4988.989
2023-06-15 22:45:00,25633.6,25634.4,25572.0,25615.5,3327.121
2023-06-15 23:00:00,25615.6,25625.7,25555.0,25567.2,3357.054
2023-06-15 23:15:00,25567.3,25597.2,25555.2,25578.8,1927.549
2023-06-15 23:30:00,25578.9,25586.7,25545.0,25560.4,2630.432
2023-06-15 23:45:00,25560.4,25605.0,25549.8,25586.1,1431.846
2023-06-16 00:00:00,25586.0,25589.1,25512.6,25523.8,5119.692
2023-06-16 00:15:00,25523.8,25534.8,25420.1,25476.6,7930.274
2023-06-16 00:30:00,25476.7,25496.0,25436.8,25495.1,3860.985
2023-06-16 00:45:00,25495.1,25519.7,25482.7,25482.7,2310.225
2023-06-16 01:00:00,25482.7,25485.6,25438.5,25455.0,2266.51
2023-06-16 01:15:00,25455.0,25474.0,25454.9,25464.0,1347.823
2023-06-16 01:30:00,25464.0,25568.0,25462.3,25558.1,3575.712
2023-06-16 01:45:00,25558.0,25558.0,25497.9,25503.0,2217.493
2023-06-16 02:00:00,25503.1,25513.9,25470.3,25475.0,2134.83
2023-06-16 02:15:00,25475.0,25517.8,25471.6,25511.0,1646.395
2023-06-16 02:30:00,25510.9,25515.6,25479.6,25496.7,1257.398
2023-06-16 02:45:00,25496.6,25545.0,25496.6,25538.3,1833.321
2023-06-16 03:00:00,25538.3,25540.8,25528.9,25540.7,1173.311
2023-06-16 03:15:00,25540.7,25555.3,25515.7,25523.4,1456.667
2023-06-16 03:30:00,25523.5,25579.1,25520.4,25557.2,2090.344
2023-06-16 03:45:00,25557.3,25596.0,25544.5,25545.7,2828.925
2023-06-16 04:00:00,25545.7,25588.6,25545.7,25585.0,2190.881
2023-06-16 04:15:00,25585.0,25620.0,25540.0,25554.2,4159.729
2023-06-16 04:30:00,25554.2,25561.4,25522.8,25527.4,2510.172
2023-06-16 04:45:00,25527.4,25541.4,25508.8,25515.0,1851.858
2023-06-16 05:00:00,25515.0,25525.9,25474.1,25481.7,3959.993
2023-06-16 05:15:00,25481.7,25511.0,25470.0,25479.8,2238.847
2023-06-16 05:30:00,25479.9,25500.0,25461.0,25493.8,2591.719
2023-06-16 05:45:00,25493.7,25566.4,25485.6,25541.2,2928.948
2023-06-16 06:00:00,25541.2,25579.7,25523.3,25566.2,2767.768
2023-06-16 06:15:00,25566.3,25592.7,25547.0,25569.3,2110.765
2023-06-16 06:30:00,25569.3,25616.0,25567.3,25589.7,3149.806
2023-06-16 06:45:00,25589.8,25589.8,25552.0,25564.4,1629.001
2023-06-16 07:00:00,25564.4,25611.3,25562.6,25592.0,2573.414
2023-06-16 07:15:00,25591.9,25592.0,25561.2,25569.0,1498.728
2023-06-16 07:30:00,25569.1,25575.2,25522.8,25525.7,2597.079
2023-06-16 07:45:00,25525.8,25538.7,25525.0,25526.1,1699.786
2023-06-16 08:00:00,25526.1,25577.5,25526.0,25572.0,1989.558
2023-06-16 08:15:00,25572.0,25609.3,25560.0,25592.5,3095.725
2023-06-16 08:30:00,25592.6,25610.0,25553.1,25557.6,2072.077
2023-06-16 08:45:00,25557.7,25571.7,25528.8,25534.0,1946.386
2023-06-16 09:00:00,25534.1,25602.4,25531.2,25586.3,2883.032
2023-06-16 09:15:00,25586.4,25610.0,25574.1,25583.9,2481.121
2023-06-16 09:30:00,25583.8,25601.4,25582.0,25592.4,1237.558
2023-06-16 09:45:00,25592.5,25596.1,25579.1,25581.6,1184.107
2023-06-16 10:00:00,25581.6,25594.9,25548.4,25559.4,2061.201
2023-06-16 10:15:00,25559.4,25583.7,25542.0,25568.1,1846.961
2023-06-16 10:30:00,25568.2,25571.6,25550.2,25552.3,1287.257
2023-06-16 10:45:00,25552.4,25570.0,25546.0,25553.0,1235.463
2023-06-16 11:00:00,25553.0,25558.6,25527.5,25542.8,2543.25
2023-06-16 11:15:00,25542.8,25559.3,25475.0,25493.9,6105.23
2023-06-16 11:30:00,25493.9,25509.5,25460.4,25482.8,6692.637
2023-06-16 11:45:00,25482.8,25519.8,25453.0,25462.8,4538.579
2023-06-16 12:00:00,25462.9,25495.5,25457.4,25489.1,2539.697
2023-06-16 12:15:00,25489.1,25535.2,25488.3,25507.6,3966.796
2023-06-16 12:30:00,25507.5,25580.0,25501.0,25573.6,4529.434
2023-06-16 12:45:00,25573.7,25573.7,25546.0,25555.3,2190.828
2023-06-16 13:00:00,25555.4,25587.9,25554.7,25576.4,2887.662
2023-06-16 13:15:00,25576.4,25622.7,25572.1,25598.0,3757.043
2023-06-16 13:30:00,25597.9,25607.7,25509.4,25516.3,6086.275
2023-06-16 13:45:00,25516.3,25533.0,25473.0,25482.4,4922.32
2023-06-16 14:00:00,25482.4,25526.8,25464.2,25510.3,4598.293
2023-06-16 14:15:00,25510.4,25511.4,25486.9,25498.6,2037.672
2023-06-16 14:30:00,25498.7,25529.9,25474.4,25476.8,2414.982
2023-06-16 14:45:00,25476.8,25720.0,25142.1,25602.2,51032.892
2023-06-16 15:00:00,25602.1,25740.0,25540.8,25610.9,24214.938
2023-06-16 15:15:00,25610.9,25683.8,25584.2,25648.5,8222.272
2023-06-16 15:30:00,25648.4,25659.0,25561.0,25586.8,6412.315
2023-06-16 15:45:00,25586.7,25896.0,25563.4,25832.4,22024.498
2023-06-16 16:00:00,25832.4,25881.8,25766.6,25800.9,17493.374
2023-06-16 16:15:00,25800.9,25919.8,25784.9,25794.1,11758.134
2023-06-16 16:30:00,25794.0,25815.3,25756.0,25773.9,6120.775
2023-06-16 16:45:00,25773.8,25989.0,25765.8,25950.2,15588.457
2023-06-16 17:00:00,25950.1,26070.0,25937.9,25965.2,20301.985
2023-06-16 17:15:00,25965.2,26222.0,25962.4,26184.6,26734.987
2023-06-16 17:30:00,26184.5,26251.9,26141.2,26186.9,13859.329
2023-06-16 17:45:00,26186.9,26323.0,26168.7,26304.6,19093.442
2023-06-16 18:00:00,26304.5,26526.9,26263.2,26426.4,34954.453
2023-06-16 18:15:00,26426.4,26486.0,26345.0,26364.5,13602.872
2023-06-16 18:30:00,26364.5,26388.0,26275.1,26381.6,13762.619
2023-06-16 18:45:00,26381.5,26421.8,26349.1,26352.0,5412.353
2023-06-16 19:00:00,26352.0,26396.4,26275.8,26283.7,7265.14
2023-06-16 19:15:00,26283.8,26347.3,26281.0,26334.5,4452.395
2023-06-16 19:30:00,26334.5,26407.2,26332.5,26368.2,4455.032
2023-06-16 19:45:00,26368.1,26385.8,26353.1,26371.2,2082.23
2023-06-16 20:00:00,26371.1,26438.2,26323.2,26353.1,6122.092
2023-06-16 20:15:00,26353.1,26378.0,26326.0,26341.7,2516.078
2023-06-16 20:30:00,26341.7,26386.6,26341.7,26380.7,1490.492
2023-06-16 20:45:00,26380.7,26450.0,26376.0,26397.9,3782.285
2023-06-16 21:00:00,26398.0,26408.7,26349.6,26352.1,2878.369
2023-06-16 21:15:00,26352.1,26362.9,26300.0,26301.1,3324.779
2023-06-16 21:30:00,26301.1,26329.6,26280.0,26285.1,2673.468
2023-06-16 21:45:00,26285.1,26335.9,26273.7,26290.0,2282.604
2023-06-16 22:00:00,26290.0,26363.7,26290.0,26354.0,2623.505
2023-06-16 22:15:00,26354.0,26377.8,26340.0,26359.1,1624.381
2023-06-16 22:30:00,26359.0,26359.1,26334.7,26345.3,1358.721
2023-06-16 22:45:00,26345.2,26375.4,26345.2,26356.0,1446.621
2023-06-16 23:00:00,26356.0,26376.6,26353.3,26355.0,1213.978
2023-06-16 23:15:00,26355.0,26370.0,26322.1,26326.7,2158.655
2023-06-16 23:30:00,26326.7,26357.8,26323.4,26334.8,1140.712
2023-06-16 23:45:00,26334.8,26341.1,26326.0,26336.0,1024.181
2023-06-17 00:00:00,26335.9,26359.7,26316.5,26345.5,3088.612
2023-06-17 00:15:00,26345.6,26362.2,26308.8,26320.5,2696.643
2023-06-17 00:30:00,26320.5,26341.0,26309.1,26341.0,1360.373
2023-06-17 00:45:00,26340.9,26341.0,26302.0,26302.1,1468.912
2023-06-17 01:00:00,26302.0,26309.1,26288.3,26299.3,1688.951
2023-06-17 01:15:00,26299.4,26327.4,26292.7,26321.8,1588.729
2023-06-17 01:30:00,26321.7,26321.8,26275.6,26275.6,1455.445
2023-06-17 01:45:00,26275.6,26282.0,26177.3,26189.4,7960.035
2023-06-17 02:00:00,26189.5,26214.5,26170.8,26208.1,4173.767
2023-06-17 02:15:00,26208.2,26247.2,26208.1,26237.5,2714.712
2023-06-17 02:30:00,26237.6,26262.0,26233.5,26254.7,1929.639
2023-06-17 02:45:00,26254.7,26282.0,26248.6,26263.6,1615.4
2023-06-17 03:00:00,26263.6,26280.0,26250.1,26251.6,1725.898
2023-06-17 03:15:00,26251.5,26260.0,26236.8,26240.0,1185.332
2023-06-17 03:30:00,26240.0,26258.8,26230.1,26254.1,1024.958
2023-06-17 03:45:00,26254.1,26260.9,26242.5,26253.4,983.649
2023-06-17 04:00:00,26253.4,26255.7,26230.0,26245.7,1341.811
2023-06-17 04:15:00,26245.6,26291.6,26238.0,26285.0,2239.989
2023-06-17 04:30:00,26285.1,26308.6,26284.3,26303.7,2704.662
2023-06-17 04:45:00,26303.7,26358.8,26303.7,26348.0,3494.65
2023-06-17 05:00:00,26348.1,26428.4,26329.4,26400.0,5432.373
2023-06-17 05:15:00,26400.0,26407.8,26373.7,26383.8,2526.869
2023-06-17 05:30:00,26383.9,26900.0,26366.1,26713.1,29808.719
2023-06-17 05:45:00,26713.0,26750.0,26629.5,26679.4,16840.424
2023-06-17 06:00:00,26679.6,26729.3,26640.1,26699.9,8290.099
2023-06-17 06:15:00,26699.9,26780.7,26671.7,26675.3,8254.535
2023-06-17 06:30:00,26675.3,26740.0,26674.9,26720.0,5476.555
2023-06-17 06:45:00,26720.1,26739.4,26650.0,26654.6,4439.153
2023-06-17 07:00:00,26654.6,26666.0,26609.0,26636.3,5503.584
2023-06-17 07:15:00,26636.3,26657.0,26602.0,26635.0,3971.723
2023-06-17 07:30:00,26635.0,26637.0,26585.9,26606.6,3298.69
2023-06-17 07:45:00,26606.7,26624.1,26552.0,26587.6,4314.428
2023-06-17 08:00:00,26587.7,26649.0,26579.1,26631.8,5069.423
2023-06-17 08:15:00,26631.7,26634.6,26588.8,26603.3,2582.998
2023-06-17 08:30:00,26603.3,26614.7,26554.0,26566.0,2185.428
2023-06-17 08:45:00,26566.1,26602.0,26556.2,26590.6,2349.604
2023-06-17 09:00:00,26590.6,26631.9,26590.6,26598.6,2358.837
2023-06-17 09:15:00,26598.6,26605.1,26552.2,26595.9,2599.394
2023-06-17 09:30:00,26595.9,26606.4,26575.9,26600.3,1274.855
2023-06-17 09:45:00,26600.3,26614.3,26582.0,26582.0,1312.423
2023-06-17 10:00:00,26582.0,26597.9,26570.0,26576.2,1892.473
2023-06-17 10:15:00,26576.2,26630.0,26576.2,26628.2,2107.78
2023-06-17 10:30:00,26628.2,26635.6,26598.5,26606.0,1467.079
2023-06-17 10:45:00,26606.0,26614.2,26571.1,26579.4,1514.888
2023-06-17 11:00:00,26579.4,26598.0,26559.0,26590.7,1980.611
2023-06-17 11:15:00,26590.7,26595.0,26502.1,26545.7,5610.219
2023-06-17 11:30:00,26545.7,26566.9,26455.0,26520.1,6274.926
2023-06-17 11:45:00,26520.1,26547.2,26491.4,26497.5,2572.056
2023-06-17 12:00:00,26497.5,26527.7,26394.0,26527.7,11160.539
2023-06-17 12:15:00,26527.7,26579.1,26509.0,26545.7,4154.029
2023-06-17 12:30:00,26545.6,26557.3,26520.0,26520.1,1807.468
2023-06-17 12:45:00,26520.1,26538.7,26486.4,26511.3,1954.005
2023-06-17 13:00:00,26511.3,26543.0,26492.8,26538.1,1909.499
2023-06-17 13:15:00,26538.1,26543.3,26518.2,26523.4,910.908
2023-06-17 13:30:00,26523.3,26562.0,26520.2,26540.2,1676.706
2023-06-17 13:45:00,26540.3,26571.3,26521.7,26540.0,1726.504
2023-06-17 14:00:00,26540.0,26548.9,26512.1,26530.1,1437.972
2023-06-17 14:15:00,26530.2,26531.3,26450.9,26458.9,4367.174
2023-06-17 14:30:00,26459.0,26501.7,26457.1,26496.5,2277.497
2023-06-17 14:45:00,26496.6,26502.0,26482.0,26485.6,1024.359
2023-06-17 15:00:00,26485.6,26505.8,26437.2,26458.9,2741.691
